seed,cam1,cam2,cam3,cam4,cam5,cam6,cam7,cam8,cam9,cam10,cam11,cam12,cam13,cam14,cam15,cam16,cam17,cam18,cam19,cam20,cam21,cam22,cam23,cam24,cam25,cam26,cam27,cam28,cam29,cam30,cam31,cam32,sim_duration,avg_travel_time,vehicles_spawned,tier1,tier2,tier3,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
138507,30,44,30,40,4,49,3,23,27,26,2,31,33,23,32,44,46,13,29,35,17,39,26,1,47,33,42,16,28,0,46,5,148.56,28.13,864,1.1,0.58,1.08,3.8,4.64,3.8,4.4,2.24,4.94,2.18,3.38,3.62,3.56,2.12,3.86,3.98,3.38,3.92,4.64
326016,45,35,23,31,21,25,48,10,12,10,24,16,48,7,9,50,2,46,48,10,3,39,29,29,20,17,19,2,4,23,40,18,138.0,24.12,763,1.0,1.5,0.53,4.7,4.1,3.38,3.86,3.26,3.5,4.88,2.6,2.72,2.6,3.44,2.96,4.88,2.42,2.54,5.0
982625,45,35,41,11,6,38,28,33,47,4,25,10,17,17,27,13,33,8,33,16,45,1,16,3,17,22,40,0,0,20,11,12,147.66,21.93,674,1.08,1.28,1.02,4.7,4.1,4.46,2.66,2.36,4.28,3.68,3.98,4.82,2.24,3.5,2.6,3.02,3.02,3.62,2.78
777821,47,34,14,0,29,33,16,9,49,15,36,0,5,29,36,25,20,2,49,43,36,11,4,16,32,40,42,41,46,26,19,4,121.89,26.95,808,1.14,1.41,0.81,4.82,4.04,2.84,2.0,3.74,3.98,2.96,2.54,4.94,2.9,4.16,2.0,2.3,3.74,4.16,3.5
634824,5,10,31,4,2,41,16,4,14,41,15,9,45,41,29,38,42,2,8,34,20,49,4,24,10,8,32,14,48,9,30,34,127.22,24.06,713,1.12,0.77,0.86,2.3,2.6,3.86,2.24,2.12,4.46,2.96,2.24,2.84,4.46,2.9,2.54,4.7,4.46,3.74,4.28
874538,36,14,30,32,33,35,32,40,6,42,47,50,34,35,39,3,15,26,4,16,37,33,11,41,33,20,19,38,23,50,26,26,149.88,30.32,926,0.51,0.96,0.65,4.16,2.84,3.8,3.92,3.98,4.1,3.92,4.4,2.36,4.52,4.82,5.0,4.04,4.1,4.34,2.18
550508,23,23,21,29,33,46,46,22,44,0,35,5,40,39,25,33,18,8,41,0,29,20,23,9,8,19,40,17,36,46,13,10,155.37,25.61,801,1.48,1.08,0.66,3.38,3.38,3.26,3.74,3.98,4.76,4.76,3.32,4.64,2.0,4.1,2.3,4.4,4.34,3.5,3.98
486010,6,12,45,7,26,49,17,29,38,9,0,34,44,37,44,21,10,13,34,2,10,34,19,3,25,19,17,32,20,8,8,19,115.42,22.25,691,1.44,0.58,1.46,2.36,2.72,4.7,2.42,3.56,4.94,3.02,3.74,4.28,2.54,2.0,4.04,4.64,4.22,4.64,3.26
606798,45,50,32,14,23,24,33,42,48,34,15,50,31,19,5,31,30,41,28,35,15,10,43,50,19,8,3,14,17,24,30,22,143.64,27.86,885,1.45,1.24,0.53,4.7,5.0,3.92,2.84,3.38,3.44,3.98,4.52,4.88,4.04,2.9,5.0,3.86,3.14,2.3,3.86
174901,17,33,50,1,1,18,22,9,24,5,21,35,49,42,47,26,48,27,30,30,19,35,35,46,11,2,45,0,47,31,34,10,137.38,28.47,850,0.72,1.21,1.46,3.02,3.98,5.0,2.06,2.06,3.08,3.32,2.54,3.44,2.3,3.26,4.1,4.94,4.52,4.82,3.56
722285,38,19,16,49,20,30,25,42,0,27,26,12,35,26,2,34,29,23,46,2,3,42,20,4,49,27,15,37,33,31,50,20,122.18,27.63,832,0.76,1.44,1.33,4.28,3.14,2.96,4.94,3.2,3.8,3.5,4.52,2.0,3.62,3.56,2.72,4.1,3.56,2.12,4.04
746476,24,28,17,29,19,26,36,40,49,45,1,17,4,19,29,31,5,26,47,4,42,37,26,6,21,12,36,14,0,24,48,19,99.82,26.03,781,1.23,0.75,1.31,3.44,3.68,3.02,3.74,3.14,3.56,4.16,4.4,4.94,4.7,2.06,3.02,2.24,3.14,3.74,3.86
634806,12,12,45,17,18,15,43,18,50,46,44,43,11,39,42,45,28,49,28,39,5,6,12,35,2,11,7,49,12,46,39,45,114.86,29.7,913,0.77,1.25,0.64,2.72,2.72,4.7,3.02,3.08,2.9,4.58,3.08,5.0,4.76,4.64,4.58,2.66,4.34,4.52,4.7
784215,18,5,32,27,11,7,28,20,48,43,46,19,14,22,40,0,13,20,15,1,9,22,4,3,26,38,3,0,48,7,5,5,149.7,20.23,599,0.93,1.14,1.23,3.08,2.3,3.92,3.62,2.66,2.42,3.68,3.2,4.88,4.58,4.76,3.14,2.84,3.32,4.4,2.0
605572,15,30,17,3,10,24,7,10,46,36,49,41,46,9,27,11,0,0,41,28,12,12,3,9,40,6,10,26,33,7,46,22,103.23,21.87,676,0.59,1.19,1.0,2.9,3.8,3.02,2.18,2.6,3.44,2.42,2.6,4.76,4.16,4.94,4.46,4.76,2.54,3.62,2.66
236418,41,2,24,6,31,9,41,10,3,50,34,6,7,21,11,14,11,8,48,26,47,38,34,21,7,10,27,6,46,7,1,8,98.53,20.64,655,0.81,1.18,0.97,4.46,2.12,3.44,2.36,3.86,2.54,4.46,2.6,2.18,5.0,4.04,2.36,2.42,3.26,2.66,2.84
479837,32,5,1,1,29,41,12,44,6,10,1,36,41,33,43,25,49,19,20,42,38,28,8,24,33,29,23,25,33,29,36,13,155.07,27.13,809,1.1,1.01,1.14,3.92,2.3,2.06,2.06,3.74,4.46,2.72,4.64,2.36,2.6,2.06,4.16,4.46,3.98,4.58,3.5
262321,31,19,7,44,50,41,5,1,3,32,31,17,50,34,30,37,4,8,46,2,35,24,19,26,9,26,48,41,37,15,11,45,100.28,26.99,828,0.61,1.45,1.33,3.86,3.14,2.42,4.64,5.0,4.46,2.3,2.06,2.18,3.92,3.86,3.02,5.0,4.04,3.8,4.22
6868,32,9,13,34,32,28,2,18,5,30,46,19,42,40,24,10,18,13,41,20,16,28,29,16,13,8,28,39,31,41,36,39,144.85,25.73,800,1.32,1.38,1.09,3.92,2.54,2.78,4.04,3.92,3.68,2.12,3.08,2.3,3.8,4.76,3.14,4.52,4.4,3.44,2.6
578647,22,27,19,39,8,50,47,20,24,11,46,42,11,46,30,6,32,39,43,44,42,12,47,17,2,32,9,12,20,20,44,6,153.57,27.27,869,0.93,0.64,0.92,3.32,3.62,3.14,4.34,2.48,5.0,4.82,3.2,3.44,2.66,4.76,4.52,2.66,4.76,3.8,2.36
665477,33,44,29,2,47,14,18,14,15,35,8,30,19,17,44,22,28,41,40,49,27,17,38,8,9,21,21,49,21,33,31,43,116.58,29.03,867,1.32,1.35,0.69,3.98,4.64,3.74,2.12,4.82,2.84,3.08,2.84,2.9,4.1,2.48,3.8,3.14,3.02,4.64,3.32
661021,49,18,35,20,21,20,38,21,31,23,40,27,30,46,23,50,50,10,10,49,0,0,31,47,37,48,38,20,12,30,15,8,141.43,29.66,897,1.14,1.23,0.74,4.94,3.08,4.1,3.2,3.26,3.2,4.28,3.26,3.86,3.38,4.4,3.62,3.8,4.76,3.38,5.0
960932,36,50,43,4,9,1,50,16,34,31,5,41,32,3,29,50,6,35,8,37,49,29,42,0,31,10,22,17,9,37,27,13,138.68,25.4,806,0.83,1.27,0.6,4.16,5.0,4.58,2.24,2.54,2.06,5.0,2.96,4.04,3.86,2.3,4.46,3.92,2.18,3.74,5.0
248076,49,18,26,10,3,2,38,4,28,6,50,12,38,35,8,2,39,34,15,45,0,6,46,49,49,7,31,49,14,47,34,3,130.99,25.48,797,1.0,1.23,1.17,4.94,3.08,3.56,2.6,2.18,2.12,4.28,2.24,3.68,2.36,5.0,2.72,4.28,4.1,2.48,2.12
454352,25,16,21,44,14,46,7,19,46,46,21,35,45,19,41,37,12,48,35,22,11,39,40,1,33,10,36,30,37,24,45,40,129.76,29.84,945,0.63,0.58,0.67,3.5,2.96,3.26,4.64,2.84,4.76,2.42,3.14,4.76,4.76,3.26,4.1,4.7,3.14,4.46,4.22
304994,24,15,1,37,43,34,25,22,32,25,9,29,36,47,46,23,17,9,50,40,0,23,14,8,42,10,5,47,42,31,24,19,143.77,27.84,829,1.03,0.68,0.54,3.44,2.9,2.06,4.22,4.58,4.04,3.5,3.32,3.92,3.5,2.54,3.74,4.16,4.82,4.76,3.38
168814,19,9,29,1,47,33,2,2,28,49,32,17,19,41,14,2,31,17,4,40,6,3,46,23,11,7,12,5,25,9,21,45,109.39,21.16,649,1.07,0.84,0.84,3.14,2.54,3.74,2.06,4.82,3.98,2.12,2.12,3.68,4.94,3.92,3.02,3.14,4.46,2.84,2.12
877317,4,20,44,43,9,38,30,8,25,34,31,26,30,2,20,30,1,12,30,42,31,9,14,50,11,19,48,44,18,21,45,37,136.51,27.7,826,1.31,1.18,1.18,2.24,3.2,4.64,4.58,2.54,4.28,3.8,2.48,3.5,4.04,3.86,3.56,3.8,2.12,3.2,3.8
853334,25,23,22,34,36,46,38,15,41,35,47,26,38,47,4,5,41,12,17,50,32,2,14,30,49,11,46,37,2,11,18,0,146.94,28.61,854,1.05,0.87,1.21,3.5,3.38,3.32,4.04,4.16,4.76,4.28,2.9,4.46,4.1,4.82,3.56,4.28,4.82,2.24,2.3
388382,9,3,9,16,47,47,19,47,27,16,9,17,18,48,42,47,47,36,45,17,38,8,37,17,44,16,10,49,35,17,25,3,159.86,28.81,865,0.69,0.7,1.48,2.54,2.18,2.54,2.96,4.82,4.82,3.14,4.82,3.62,2.96,2.54,3.02,3.08,4.88,4.52,4.82
749971,39,40,29,10,48,43,12,47,37,36,2,31,23,4,44,28,13,48,15,22,17,19,15,42,2,27,32,35,21,19,45,24,145.44,28.47,869,0.92,0.67,1.39,4.34,4.4,3.74,2.6,4.88,4.58,2.72,4.82,4.22,4.16,2.12,3.86,3.38,2.24,4.64,3.68
440382,23,6,33,22,31,47,27,24,26,22,1,14,43,12,2,43,48,49,14,7,7,50,17,25,22,48,37,31,15,4,23,48,143.1,27.46,821,0.92,0.85,0.51,3.38,2.36,3.98,3.32,3.86,4.82,3.62,3.44,3.56,3.32,2.06,2.84,4.58,2.72,2.12,4.58
525747,20,21,29,43,45,28,42,36,23,26,23,29,40,31,11,25,17,8,20,18,9,8,2,2,33,32,7,19,50,33,21,44,112.2,25.46,795,0.75,1.0,1.46,3.2,3.26,3.74,4.58,4.7,3.68,4.52,4.16,3.38,3.56,3.38,3.74,4.4,3.86,2.66,3.5
129868,25,8,49,4,33,18,2,32,3,18,6,36,35,11,1,27,42,18,18,25,14,30,31,43,1,42,44,18,22,3,26,14,98.87,22.67,699,0.92,1.21,1.18,3.5,2.48,4.94,2.24,3.98,3.08,2.12,3.92,2.18,3.08,2.36,4.16,4.1,2.66,2.06,3.62
839707,49,15,38,14,15,37,30,10,0,6,14,0,7,32,32,39,49,3,44,23,39,32,6,30,43,15,10,10,22,40,45,26,149.65,25.59,775,1.09,1.09,0.51,4.94,2.9,4.28,2.84,2.9,4.22,3.8,2.6,2.0,2.36,2.84,2.0,2.42,3.92,3.92,4.34
908069,4,18,29,38,17,18,27,44,20,45,26,8,46,42,18,21,7,44,20,38,15,1,32,41,3,36,27,45,31,5,12,1,89.92,26.06,779,0.71,1.36,0.57,2.24,3.08,3.74,4.28,3.02,3.08,3.62,4.64,3.2,4.7,3.56,2.48,4.76,4.52,3.08,3.26
271127,7,15,32,27,14,18,30,25,27,13,30,12,9,43,6,36,41,32,9,17,7,12,23,36,30,12,1,35,4,47,16,20,135.94,22.53,686,0.57,1.26,0.98,2.42,2.9,3.92,3.62,2.84,3.08,3.8,3.5,3.62,2.78,3.8,2.72,2.54,4.58,2.36,4.16
809144,12,37,38,29,50,13,18,43,36,36,39,6,37,1,7,26,14,25,40,47,16,49,26,25,28,32,45,18,28,34,24,15,107.01,28.09,894,0.74,0.75,0.92,2.72,4.22,4.28,3.74,5.0,2.78,3.08,4.58,4.16,4.16,4.34,2.36,4.22,2.06,2.42,3.56
567682,39,23,12,14,18,32,37,14,21,50,29,29,42,44,24,1,9,34,39,44,24,28,29,3,2,45,37,31,34,36,2,28,113.06,27.23,854,0.9,0.72,0.51,4.34,3.38,2.72,2.84,3.08,3.92,4.22,2.84,3.26,5.0,3.74,3.74,4.52,4.64,3.44,2.06
773484,35,39,36,39,15,8,46,21,43,21,26,17,24,46,6,0,45,45,50,25,3,1,25,44,47,32,1,37,16,41,43,22,131.49,29.12,899,1.35,1.02,1.43,4.1,4.34,4.16,4.34,2.9,2.48,4.76,3.26,4.58,3.26,3.56,3.02,3.44,4.76,2.36,2.0
912225,14,10,29,11,48,12,4,13,29,19,48,14,34,50,44,36,49,20,9,33,31,2,28,5,0,32,48,16,7,3,3,24,89.48,22.95,725,0.65,1.3,0.54,2.84,2.6,3.74,2.66,4.88,2.72,2.24,2.78,3.74,3.14,4.88,2.84,4.04,5.0,4.64,4.16
930321,25,22,27,29,34,49,40,9,29,18,20,50,49,28,42,23,3,47,46,47,46,13,14,44,16,5,17,45,6,16,35,38,95.37,29.27,932,1.48,0.67,0.56,3.5,3.32,3.62,3.74,4.04,4.94,4.4,2.54,3.74,3.08,3.2,5.0,4.94,3.68,4.52,3.38
306781,40,3,10,19,29,28,3,29,1,42,50,41,44,30,38,29,42,12,30,43,44,9,4,22,37,24,36,10,17,39,42,44,157.82,28.71,891,1.08,1.48,1.09,4.4,2.18,2.6,3.14,3.74,3.68,2.18,3.74,2.06,4.52,5.0,4.46,4.64,3.8,4.28,3.74
304294,13,34,5,32,25,40,12,31,27,29,24,36,34,36,14,18,1,20,14,19,5,26,21,11,48,3,14,38,16,49,19,50,151.06,25.18,764,0.65,0.64,1.03,2.78,4.04,2.3,3.92,3.5,4.4,2.72,3.86,3.62,3.74,3.44,4.16,4.04,4.16,2.84,3.08
459218,22,10,4,15,35,4,8,12,48,48,27,36,15,17,30,9,18,26,40,31,2,1,8,30,20,7,21,5,15,18,12,40,143.84,20.67,634,1.04,1.46,0.64,3.32,2.6,2.24,2.9,4.1,2.24,2.48,2.72,4.88,4.88,3.62,4.16,2.9,3.02,3.8,2.54
119485,5,1,3,2,43,25,29,27,42,22,26,44,3,29,34,14,2,40,9,10,12,43,3,36,2,6,11,49,34,35,33,4,106.51,21.82,678,0.91,0.99,0.66,2.3,2.06,2.18,2.12,4.58,3.5,3.74,3.62,4.52,3.32,3.56,4.64,2.18,3.74,4.04,2.84
901350,26,27,50,28,8,19,16,41,38,4,31,9,36,10,14,1,18,48,15,2,23,44,28,29,15,28,11,47,50,42,33,46,123.68,27.11,837,0.53,1.45,0.96,3.56,3.62,5.0,3.68,2.48,3.14,2.96,4.46,4.28,2.24,3.86,2.54,4.16,2.6,2.84,2.06
895381,43,38,31,45,16,41,45,22,5,48,19,29,13,18,12,0,38,16,17,19,6,47,19,49,27,2,2,36,49,46,9,47,133.37,28.22,854,1.42,0.99,0.74,4.58,4.28,3.86,4.7,2.96,4.46,4.7,3.32,2.3,4.88,3.14,3.74,2.78,3.08,2.72,2.0
405061,49,23,33,47,43,5,4,8,43,40,49,16,24,29,25,2,30,3,45,1,13,34,40,32,49,24,45,17,16,17,19,14,82.44,26.79,839,0.68,1.48,1.27,4.94,3.38,3.98,4.82,4.58,2.3,2.24,2.48,4.58,4.4,4.94,2.96,3.44,3.74,3.5,2.12
447190,25,15,0,19,37,19,39,39,4,22,29,26,29,5,30,19,41,17,49,16,35,16,33,15,37,0,17,39,2,43,34,39,137.78,24.92,790,1.01,0.59,0.81,3.5,2.9,2.0,3.14,4.22,3.14,4.34,4.34,2.24,3.32,3.74,3.56,3.74,2.3,3.8,3.14
271086,14,16,22,38,27,9,41,12,0,47,1,41,26,0,44,20,27,46,16,19,12,45,9,3,25,47,3,36,18,23,39,3,111.77,24.06,729,1.25,1.38,0.6,2.84,2.96,3.32,4.28,3.62,2.54,4.46,2.72,2.0,4.82,2.06,4.46,3.56,2.0,4.64,3.2
303055,2,17,27,0,45,1,48,26,9,41,48,41,3,34,23,24,27,47,47,28,10,23,10,24,46,49,0,29,13,21,25,50,100.44,26.29,838,1.07,1.31,0.7,2.12,3.02,3.62,2.0,4.7,2.06,4.88,3.56,2.54,4.46,4.88,4.46,2.18,4.04,3.38,3.44
409908,34,0,25,38,6,21,7,22,21,28,27,36,5,2,43,27,49,19,32,34,21,3,47,10,45,47,0,11,13,27,20,34,159.74,25.34,754,0.52,0.9,1.09,4.04,2.0,3.5,4.28,2.36,3.26,2.42,3.32,3.26,3.68,3.62,4.16,2.3,2.12,4.58,3.62
160345,2,12,19,14,40,12,34,16,13,29,1,31,49,27,20,13,0,33,8,43,7,26,18,16,31,18,24,46,13,11,5,5,140.09,21.63,636,0.88,0.68,1.46,2.12,2.72,3.14,2.84,4.4,2.72,4.04,2.96,2.78,3.74,2.06,3.86,4.94,3.62,3.2,2.78
947952,46,47,35,35,43,20,21,49,4,29,48,15,16,34,10,9,19,26,48,17,15,9,48,46,24,1,35,30,39,4,1,36,156.89,28.43,859,1.06,0.53,0.86,4.76,4.82,4.1,4.1,4.58,3.2,3.26,4.94,2.24,3.74,4.88,2.9,2.96,4.04,2.6,2.54
826292,18,4,22,36,34,30,12,40,13,34,0,39,37,49,48,35,33,32,4,11,37,39,15,31,22,46,18,42,33,6,31,33,121.23,28.24,884,0.77,0.57,0.82,3.08,2.24,3.32,4.16,4.04,3.8,2.72,4.4,2.78,4.04,2.0,4.34,4.22,4.94,4.88,4.1
242987,26,30,11,33,39,8,37,49,8,26,3,38,31,10,28,17,10,14,18,13,34,11,23,46,26,42,26,34,26,48,15,11,104.34,25.31,791,0.58,1.19,1.05,3.56,3.8,2.66,3.98,4.34,2.48,4.22,4.94,2.48,3.56,2.18,4.28,3.86,2.6,3.68,3.02
867004,12,9,4,37,17,39,41,5,28,3,20,25,24,1,6,5,1,2,10,43,17,30,21,14,27,50,11,26,42,36,50,18,110.12,21.79,674,1.5,0.63,0.59,2.72,2.54,2.24,4.22,3.02,4.34,4.46,2.3,3.68,2.18,3.2,3.5,3.44,2.06,2.36,2.3
472003,24,39,49,39,43,17,21,13,24,23,21,28,11,2,16,36,6,19,27,13,25,12,39,4,41,10,40,0,38,36,21,39,114.15,24.72,776,1.11,0.76,0.53,3.44,4.34,4.94,4.34,4.58,3.02,3.26,2.78,3.44,3.38,3.26,3.68,2.66,2.12,2.96,4.16
487093,15,9,44,26,17,34,3,9,22,0,20,23,35,12,46,44,1,50,4,43,16,12,38,7,46,21,38,21,42,3,14,36,134.42,23.98,751,1.49,1.07,0.65,2.9,2.54,4.64,3.56,3.02,4.04,2.18,2.54,3.32,2.0,3.2,3.38,4.1,2.72,4.76,4.64
566595,18,29,14,49,10,30,14,39,41,31,37,23,30,27,45,33,16,22,0,27,40,29,19,35,11,12,38,45,4,7,43,38,83.0,28.1,856,1.16,1.21,1.12,3.08,3.74,2.84,4.94,2.6,3.8,2.84,4.34,4.46,3.86,4.22,3.38,3.8,3.62,4.7,3.98
911118,12,41,46,15,26,8,34,47,36,10,23,42,49,3,33,23,31,20,34,10,50,49,32,43,50,24,0,37,29,48,9,34,120.66,30.73,948,1.38,1.02,1.07,2.72,4.46,4.76,2.9,3.56,2.48,4.04,4.82,4.16,2.6,3.38,4.52,4.94,2.18,3.98,3.38
988929,8,3,25,42,32,25,21,29,16,29,26,10,39,49,39,42,21,46,9,5,8,11,22,12,8,15,23,6,12,44,30,7,125.9,22.51,714,0.88,0.72,1.41,2.48,2.18,3.5,4.52,3.92,3.5,3.26,3.74,2.96,3.74,3.56,2.6,4.34,4.94,4.34,4.52
562552,2,47,2,42,28,2,19,48,15,31,31,44,15,18,15,14,6,10,30,0,35,47,48,24,12,10,21,13,0,3,30,12,149.95,21.98,674,0.6,0.61,1.18,2.12,4.82,2.12,4.52,3.68,2.12,3.14,4.88,2.9,3.86,3.86,4.64,2.9,3.08,2.9,2.84
102911,46,24,37,17,20,4,19,1,49,3,8,34,15,40,33,35,18,22,39,44,1,16,28,43,21,15,40,2,26,4,48,19,147.62,24.79,771,1.04,0.97,0.8,4.76,3.44,4.22,3.02,3.2,2.24,3.14,2.06,4.94,2.18,2.48,4.04,2.9,4.4,3.98,4.1
660710,43,23,33,13,11,11,5,2,20,36,4,21,5,1,14,20,18,3,9,40,26,30,5,43,10,43,9,5,32,4,14,21,108.68,19.69,574,0.53,1.04,1.34,4.58,3.38,3.98,2.78,2.66,2.66,2.3,2.12,3.2,4.16,2.24,3.26,2.3,2.06,2.84,3.2
193268,31,47,48,9,20,36,38,35,44,29,17,10,40,44,50,15,40,38,42,37,45,43,29,2,25,49,12,32,10,49,35,26,102.12,32.93,1027,0.6,1.44,1.14,3.86,4.82,4.88,2.54,3.2,4.16,4.28,4.1,4.64,3.74,3.02,2.6,4.4,4.64,5.0,2.9
229659,24,41,30,13,4,26,17,3,36,33,12,5,6,49,11,40,42,23,49,32,40,9,37,15,19,1,25,47,8,6,49,37,143.45,26.12,789,1.08,1.29,1.26,3.44,4.46,3.8,2.78,2.24,3.56,3.02,2.18,4.16,3.98,2.72,2.3,2.36,4.94,2.66,4.4
897587,34,3,45,5,27,1,3,41,12,8,7,16,11,27,50,25,18,12,7,10,39,1,28,40,47,25,37,39,19,2,24,21,142.24,21.92,684,0.87,1.1,0.97,4.04,2.18,4.7,2.3,3.62,2.06,2.18,4.46,2.72,2.48,2.42,2.96,2.66,3.62,5.0,3.5
875865,26,21,41,0,17,12,46,0,37,2,23,29,15,2,33,33,33,22,24,25,38,30,19,38,31,43,18,30,29,15,25,28,104.48,25.64,785,0.61,1.04,1.19,3.56,3.26,4.46,2.0,3.02,2.72,4.76,2.0,4.22,2.12,3.38,3.74,2.9,2.12,3.98,3.98
572180,42,19,46,23,16,37,17,23,33,9,32,6,49,36,4,34,40,14,2,39,9,21,39,2,34,4,29,29,13,4,31,14,113.69,24.6,750,0.64,1.3,0.94,4.52,3.14,4.76,3.38,2.96,4.22,3.02,3.38,3.98,2.54,3.92,2.36,4.94,4.16,2.24,4.04
891312,41,24,3,22,37,12,27,17,25,27,15,50,49,43,35,44,34,39,37,12,28,28,24,29,27,1,15,37,25,43,25,20,133.75,29.19,895,1.22,1.35,0.83,4.46,3.44,2.18,3.32,4.22,2.72,3.62,3.02,3.5,3.62,2.9,5.0,4.94,4.58,4.1,4.64
728792,49,20,47,19,37,23,41,39,38,18,40,50,11,7,5,31,43,23,29,7,17,4,35,15,21,26,45,27,50,6,32,8,91.57,28.92,863,1.39,1.38,1.16,4.94,3.2,4.82,3.14,4.22,3.38,4.46,4.34,4.28,3.08,4.4,5.0,2.66,2.42,2.3,3.86
517084,12,23,24,41,1,41,5,1,39,21,49,47,48,34,3,43,40,26,21,38,25,47,42,43,23,24,11,17,34,20,20,29,118.89,28.85,892,0.83,0.84,0.62,2.72,3.38,3.44,4.46,2.06,4.46,2.3,2.06,4.34,3.26,4.94,4.82,4.88,4.04,2.18,4.58
690641,43,31,46,33,11,11,32,0,49,10,45,33,5,35,24,21,10,2,45,40,50,13,26,48,38,39,23,0,12,48,41,21,151.18,27.81,885,0.92,1.44,1.14,4.58,3.86,4.76,3.98,2.66,2.66,3.92,2.0,4.94,2.6,4.7,3.98,2.3,4.1,3.44,3.26
429405,30,33,2,37,46,35,48,50,12,13,48,5,8,11,32,17,15,9,43,35,11,45,48,44,15,7,32,5,11,7,1,40,90.89,25.01,795,1.35,1.44,1.07,3.8,3.98,2.12,4.22,4.76,4.1,4.88,5.0,2.72,2.78,4.88,2.3,2.48,2.66,3.92,3.02
782121,8,11,36,26,48,2,30,39,15,20,23,22,29,49,13,11,35,47,21,27,42,4,35,17,10,31,39,38,27,7,3,6,98.56,24.32,771,1.23,0.9,0.78,2.48,2.66,4.16,3.56,4.88,2.12,3.8,4.34,2.9,3.2,3.38,3.32,3.74,4.94,2.78,2.66
428039,23,4,4,6,29,29,43,37,40,0,13,32,11,1,36,2,22,4,41,44,42,26,19,14,5,22,2,22,10,34,9,12,145.19,20.95,638,0.52,0.91,1.47,3.38,2.24,2.24,2.36,3.74,3.74,4.58,4.22,4.4,2.0,2.78,3.92,2.66,2.06,4.16,2.12
39049,19,47,18,2,0,30,47,32,44,20,18,16,11,37,20,25,2,4,28,30,40,4,11,44,34,19,30,49,20,5,49,3,139.96,24.41,758,1.21,0.77,0.99,3.14,4.82,3.08,2.12,2.0,3.8,4.82,3.92,4.64,3.2,3.08,2.96,2.66,4.22,3.2,3.5
959162,28,15,27,29,8,36,12,12,23,2,14,2,42,44,27,19,0,29,12,31,28,33,45,44,41,40,27,8,10,1,36,16,139.74,24.02,741,0.69,1.34,1.45,3.68,2.9,3.62,3.74,2.48,4.16,2.72,2.72,3.38,2.12,2.84,2.12,4.52,4.64,3.62,3.14
164303,11,22,17,37,39,27,48,27,17,44,50,49,6,46,4,35,15,21,12,21,14,37,12,39,47,48,29,46,22,7,5,11,95.54,28.2,865,1.35,1.39,0.69,2.66,3.32,3.02,4.22,4.34,3.62,4.88,3.62,3.02,4.64,5.0,4.94,2.36,4.76,2.24,4.1
799586,48,50,30,3,22,7,38,47,34,12,16,11,40,16,17,4,48,17,2,17,33,39,12,25,28,29,7,1,18,36,33,2,89.67,24.97,742,0.69,0.86,0.59,4.88,5.0,3.8,2.18,3.32,2.42,4.28,4.82,4.04,2.72,2.96,2.66,4.4,2.96,3.02,2.24
302550,24,14,15,41,1,32,48,29,16,42,33,5,9,26,6,16,27,4,31,36,8,16,38,48,14,28,26,4,12,47,31,23,97.31,23.89,750,1.15,0.91,1.23,3.44,2.84,2.9,4.46,2.06,3.92,4.88,3.74,2.96,4.52,3.98,2.3,2.54,3.56,2.36,2.96
519761,33,0,44,19,8,32,27,14,11,1,22,39,13,24,28,25,34,5,49,1,17,24,34,3,7,42,2,44,11,38,31,1,126.75,21.95,683,0.78,1.17,1.42,3.98,2.0,4.64,3.14,2.48,3.92,3.62,2.84,2.66,2.06,3.32,4.34,2.78,3.44,3.68,3.5
49397,20,36,14,2,6,25,5,33,35,4,21,0,18,50,47,11,12,16,28,37,46,1,29,32,17,50,18,50,48,44,14,5,105.59,24.44,774,1.42,0.86,0.77,3.2,4.16,2.84,2.12,2.36,3.5,2.3,3.98,4.1,2.24,3.26,2.0,3.08,5.0,4.82,2.66
806343,14,0,11,47,41,27,13,43,23,16,49,33,1,43,33,4,39,25,34,50,16,46,38,33,1,45,42,49,25,46,10,50,110.81,31.4,947,1.07,0.97,0.79,2.84,2.0,2.66,4.82,4.46,3.62,2.78,4.58,3.38,2.96,4.94,3.98,2.06,4.58,3.98,2.24
738246,7,30,18,16,4,6,37,9,33,5,32,30,39,29,13,5,0,33,14,47,41,47,9,14,32,38,10,40,2,31,28,23,143.03,23.63,722,1.29,1.4,0.58,2.42,3.8,3.08,2.96,2.24,2.36,4.22,2.54,3.98,2.3,3.92,3.8,4.34,3.74,2.78,2.3
449949,45,7,10,9,19,22,29,48,43,46,12,19,34,44,38,20,23,13,20,10,36,6,15,48,2,40,34,34,31,41,28,44,140.62,28.8,870,0.64,0.87,1.17,4.7,2.42,2.6,2.54,3.14,3.32,3.74,4.88,4.58,4.76,2.72,3.14,4.04,4.64,4.28,3.2
666464,8,10,40,41,16,44,28,43,25,27,1,2,19,10,5,46,22,17,10,27,3,12,29,23,11,23,12,50,37,5,10,20,84.76,22.67,676,1.29,0.78,0.72,2.48,2.6,4.4,4.46,2.96,4.64,3.68,4.58,3.5,3.62,2.06,2.12,3.14,2.6,2.3,4.76
952849,15,29,31,39,5,50,34,18,37,12,50,10,1,18,27,38,30,30,24,37,45,47,6,17,8,0,45,12,37,0,18,33,97.85,26.67,803,1.13,1.14,0.79,2.9,3.74,3.86,4.34,2.3,5.0,4.04,3.08,4.22,2.72,5.0,2.6,2.06,3.08,3.62,4.28
